shop_id,store_url,pdf_links,status
67e2d435c1670104499c1781,https://www.pampanorama.it/punti-vendita/panorama-ariccia,"['https://resources.volantinopiu.it/flyer/2/0/9/6/3/0632fed7d0fca8cbfd88e177cfd1c142.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/7/6/2e4b0b9bf4e5ac09e86a9046715a59ce.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/5/b44341167782c6565ae3309bbb204e1f.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/9/2262fd8bf73c42ebee0561e9e1ddc119.pdf']",success
67e2d436c1670104499c1786,https://www.pampanorama.it/punti-vendita/formello,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d436c1670104499c178b,https://www.pampanorama.it/punti-vendita/roma-nettuno,"['https://resources.volantinopiu.it/flyer/2/0/9/6/3/0632fed7d0fca8cbfd88e177cfd1c142.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/7/6/2e4b0b9bf4e5ac09e86a9046715a59ce.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/5/b44341167782c6565ae3309bbb204e1f.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/9/2262fd8bf73c42ebee0561e9e1ddc119.pdf']",success
67e2d436c1670104499c1790,https://www.pampanorama.it/punti-vendita/marino-batocchi,[],No flyers
67e2d436c1670104499c1795,https://www.pampanorama.it/punti-vendita/pam-roma-meldola,['https://d3qvpdlg8gbf2k.cloudfront.net/post/banner/_67cea855e4daf5.28361110.pdf'],success
67e2d436c1670104499c179a,https://www.pampanorama.it/punti-vendita/roma-granai,"['https://resources.volantinopiu.it/flyer/2/0/7/2/2/c1da3ca0f92c97cd5f6f814b072bfd06.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/4/f1299eea1678650579f4cb6b558129da.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/7/6/2e4b0b9bf4e5ac09e86a9046715a59ce.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/6/857fb5381da0a025452094bf6e9dbca9.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/9/2262fd8bf73c42ebee0561e9e1ddc119.pdf']",success
67e2d436c1670104499c179f,https://www.pampanorama.it/punti-vendita/roma-biondi,['https://d3qvpdlg8gbf2k.cloudfront.net/post/banner/_67cea855e4daf5.28361110.pdf'],success
67e2d436c1670104499c17a4,https://www.pampanorama.it/punti-vendita/roma-simonemartini,['https://d3qvpdlg8gbf2k.cloudfront.net/post/banner/_67cea855e4daf5.28361110.pdf'],success
67e2d436c1670104499c17a9,https://www.pampanorama.it/punti-vendita/roma-laurentino,"['https://resources.volantinopiu.it/flyer/2/0/9/6/3/0632fed7d0fca8cbfd88e177cfd1c142.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/7/6/2e4b0b9bf4e5ac09e86a9046715a59ce.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/5/b44341167782c6565ae3309bbb204e1f.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/9/2262fd8bf73c42ebee0561e9e1ddc119.pdf']",success
67e2d436c1670104499c17ae,https://www.pampanorama.it/punti-vendita/roma-montagne-rocciose,[],No flyers
67e2d436c1670104499c17b3,https://www.pampanorama.it/punti-vendita/roma-cesare-pavese,[],No flyers
67e2d436c1670104499c17b8,https://www.pampanorama.it/punti-vendita/roma-torrino,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d436c1670104499c17bd,https://www.pampanorama.it/punti-vendita/roma-fiume-bianco,['https://d3qvpdlg8gbf2k.cloudfront.net/post/banner/_67cea855e4daf5.28361110.pdf'],success
67e2d436c1670104499c17c2,https://www.pampanorama.it/punti-vendita/civitavecchia,['https://d3qvpdlg8gbf2k.cloudfront.net/post/banner/_67cea855e4daf5.28361110.pdf'],success
67e2d436c1670104499c17c7,https://www.pampanorama.it/punti-vendita/pam-civitavecchia-nenni,[],No flyers
67e2d436c1670104499c17cc,https://www.pampanorama.it/punti-vendita/panorama-ostia,"['https://resources.volantinopiu.it/flyer/2/0/9/6/3/0632fed7d0fca8cbfd88e177cfd1c142.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/7/6/2e4b0b9bf4e5ac09e86a9046715a59ce.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/5/b44341167782c6565ae3309bbb204e1f.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/9/2262fd8bf73c42ebee0561e9e1ddc119.pdf']",success
67e2d437c1670104499c17d1,https://www.pampanorama.it/punti-vendita/pam-local-ostia-gondole,[],No flyers
67e2d437c1670104499c17d6,https://www.pampanorama.it/punti-vendita/roma-bufalotta,"['https://resources.volantinopiu.it/flyer/2/0/9/6/3/0632fed7d0fca8cbfd88e177cfd1c142.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/7/6/2e4b0b9bf4e5ac09e86a9046715a59ce.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/5/b44341167782c6565ae3309bbb204e1f.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/9/2262fd8bf73c42ebee0561e9e1ddc119.pdf']",success
67e2d437c1670104499c17db,https://www.pampanorama.it/punti-vendita/roma-via-camerata-picena-retail-pro,"['https://resources.volantinopiu.it/flyer/2/0/9/8/2/4a6ed91b4f6399341f43c7cb57d06ccd.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/8/2/fb734be08fca49886b644e1a647ac5c8.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/8/5/a0e3d109c3fcfa00fcd1354831e2a791.pdf', 'https://resources.volantinopiu.it/flyer/2/0/7/2/8/e5ed69185e88373f15ad1877a8d6f0f8.pdf']",success
67e2d437c1670104499c17e0,https://www.pampanorama.it/punti-vendita/roma-via-de-filippo-retail-pro,"['https://resources.volantinopiu.it/flyer/2/0/9/8/2/4a6ed91b4f6399341f43c7cb57d06ccd.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/8/2/fb734be08fca49886b644e1a647ac5c8.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/8/5/a0e3d109c3fcfa00fcd1354831e2a791.pdf', 'https://resources.volantinopiu.it/flyer/2/0/7/2/8/e5ed69185e88373f15ad1877a8d6f0f8.pdf']",success
67e2d437c1670104499c17e5,https://www.pampanorama.it/punti-vendita/pavia-xx-settembre,[],No flyers
67e2d437c1670104499c17ea,https://www.pampanorama.it/punti-vendita/pam-pavia-varese,['https://d3qvpdlg8gbf2k.cloudfront.net/post/banner/_67cea855e4daf5.28361110.pdf'],success
67e2d437c1670104499c17ef,https://www.pampanorama.it/punti-vendita/pam-torrimpietra,['https://d3qvpdlg8gbf2k.cloudfront.net/post/banner/_67cead64974892.47738506.pdf'],success
67e2d437c1670104499c17f4,https://www.pampanorama.it/punti-vendita/monterotondo,"['https://resources.volantinopiu.it/flyer/2/0/9/6/3/0632fed7d0fca8cbfd88e177cfd1c142.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/7/6/2e4b0b9bf4e5ac09e86a9046715a59ce.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/5/b44341167782c6565ae3309bbb204e1f.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/9/2262fd8bf73c42ebee0561e9e1ddc119.pdf']",success
67e2d437c1670104499c17f9,https://www.pampanorama.it/punti-vendita/torvaianica-dora-riparia-pam,['https://d3qvpdlg8gbf2k.cloudfront.net/post/banner/_67cea855e4daf5.28361110.pdf'],success
67e2d437c1670104499c17fe,https://www.pampanorama.it/punti-vendita/pam-local-roma-botteghe-oscure,[],No flyers
67e2d437c1670104499c1803,https://www.pampanorama.it/punti-vendita/roma-funari,[],No flyers
67e2d437c1670104499c1808,https://www.pampanorama.it/punti-vendita/pam-roma-fontanella-di-borghese,[],No flyers
67e2d437c1670104499c180d,https://www.pampanorama.it/punti-vendita/roma-panisperna,[],No flyers
67e2d437c1670104499c1812,https://www.pampanorama.it/punti-vendita/roma-barberini,[],No flyers
67e2d437c1670104499c1817,https://www.pampanorama.it/punti-vendita/pam-local-roma-quattro-fontane,[],No flyers
67e2d437c1670104499c181c,https://www.pampanorama.it/punti-vendita/roma-urbana,[],No flyers
67e2d438c1670104499c1821,https://www.pampanorama.it/punti-vendita/pam-local-roma-c-so,[],No flyers
67e2d438c1670104499c1826,https://www.pampanorama.it/punti-vendita/roma-santi-quattro,[],No flyers
67e2d438c1670104499c182b,https://www.pampanorama.it/punti-vendita/roma-settembre,[],No flyers
67e2d438c1670104499c1830,https://www.pampanorama.it/punti-vendita/pam-local-boncompagni,[],No flyers
67e2d438c1670104499c1835,https://www.pampanorama.it/punti-vendita/roma-vitelleschi,[],No flyers
67e2d438c1670104499c183a,https://www.pampanorama.it/punti-vendita/pam-local-terenzio,[],No flyers
67e2d438c1670104499c183f,https://www.pampanorama.it/punti-vendita/roma-piave,[],No flyers
67e2d438c1670104499c1844,https://www.pampanorama.it/punti-vendita/roma-salaria,[],No flyers
67e2d438c1670104499c1849,https://www.pampanorama.it/punti-vendita/pam-local-roma-s-m,[],No flyers
67e2d438c1670104499c184e,https://www.pampanorama.it/punti-vendita/roma-mordini,[],No flyers
67e2d438c1670104499c1853,https://www.pampanorama.it/punti-vendita/roma-alessandria,[],No flyers
67e2d438c1670104499c1858,https://www.pampanorama.it/punti-vendita/local-carini,[],No flyers
67e2d438c1670104499c185d,https://www.pampanorama.it/punti-vendita/roma-quattroventi,[],No flyers
67e2d438c1670104499c1862,https://www.pampanorama.it/punti-vendita/roma-filiberto,[],No flyers
67e2d438c1670104499c1867,https://www.pampanorama.it/punti-vendita/city-roma-san-paolo-ii,[],No flyers
67e2d438c1670104499c186c,https://www.pampanorama.it/punti-vendita/pam-local-roma-taranto,[],No flyers
67e2d439c1670104499c1871,https://www.pampanorama.it/punti-vendita/roma-ostiense,[],No flyers
67e2d439c1670104499c1876,https://www.pampanorama.it/punti-vendita/pam-roma-caselli,['https://d3qvpdlg8gbf2k.cloudfront.net/post/banner/_67cead64974892.47738506.pdf'],success
67e2d439c1670104499c187b,https://www.pampanorama.it/punti-vendita/roma-fermi,[],No flyers
67e2d439c1670104499c1880,https://www.pampanorama.it/punti-vendita/roma-appia,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d439c1670104499c1885,https://www.pampanorama.it/punti-vendita/roma-baccarini,[],No flyers
67e2d439c1670104499c188a,https://www.pampanorama.it/punti-vendita/roma-ravenna,[],No flyers
67e2d439c1670104499c188f,https://www.pampanorama.it/punti-vendita/pam-valle-aurelia,"['https://resources.volantinopiu.it/flyer/2/0/9/6/3/0632fed7d0fca8cbfd88e177cfd1c142.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/7/6/2e4b0b9bf4e5ac09e86a9046715a59ce.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/5/b44341167782c6565ae3309bbb204e1f.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/9/2262fd8bf73c42ebee0561e9e1ddc119.pdf']",success
67e2d439c1670104499c1894,https://www.pampanorama.it/punti-vendita/pam-roma-colli-portuensi,[],No flyers
67e2d439c1670104499c1899,https://www.pampanorama.it/punti-vendita/furio-camillo,[],No flyers
67e2d439c1670104499c189e,https://www.pampanorama.it/punti-vendita/roma-balduina,['https://d3qvpdlg8gbf2k.cloudfront.net/post/banner/_67cea855e4daf5.28361110.pdf'],success
67e2d439c1670104499c18a3,https://www.pampanorama.it/punti-vendita/roma-tiburtina,[],No flyers
67e2d439c1670104499c18a8,https://www.pampanorama.it/punti-vendita/pam-local-roma-boccea,[],No flyers
67e2d439c1670104499c18ad,https://www.pampanorama.it/punti-vendita/roma-serafini,[],No flyers
67e2d439c1670104499c18b2,https://www.pampanorama.it/punti-vendita/tiburtina,"['https://resources.volantinopiu.it/flyer/2/0/7/2/2/c1da3ca0f92c97cd5f6f814b072bfd06.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/4/f1299eea1678650579f4cb6b558129da.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/7/6/2e4b0b9bf4e5ac09e86a9046715a59ce.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/6/857fb5381da0a025452094bf6e9dbca9.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/9/2262fd8bf73c42ebee0561e9e1ddc119.pdf']",success
67e2d439c1670104499c18b7,https://www.pampanorama.it/punti-vendita/aurelia,"['https://resources.volantinopiu.it/flyer/2/0/9/6/3/0632fed7d0fca8cbfd88e177cfd1c142.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/7/6/2e4b0b9bf4e5ac09e86a9046715a59ce.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/5/b44341167782c6565ae3309bbb204e1f.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/9/2262fd8bf73c42ebee0561e9e1ddc119.pdf']",success
67e2d439c1670104499c18bc,https://www.pampanorama.it/punti-vendita/pam-santa-marinella,['https://d3qvpdlg8gbf2k.cloudfront.net/post/banner/_67cead64974892.47738506.pdf'],success
67e2d43ac1670104499c18c1,https://www.pampanorama.it/punti-vendita/altopascio,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d43ac1670104499c18c6,https://www.pampanorama.it/punti-vendita/pam-grosio,['https://d3qvpdlg8gbf2k.cloudfront.net/post/banner/_67cea939342d09.59338971.pdf'],success
67e2d43ac1670104499c18cb,https://www.pampanorama.it/punti-vendita/genova-voltri,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d43ac1670104499c18d0,https://www.pampanorama.it/punti-vendita/roma-giulio-agricola,[],No flyers
67e2d43ac1670104499c18d5,https://www.pampanorama.it/punti-vendita/roma-anicio-gallo,[],No flyers
67e2d43ac1670104499c18da,https://www.pampanorama.it/punti-vendita/pam-roma-lemonia,[],No flyers
67e2d43ac1670104499c18df,https://www.pampanorama.it/punti-vendita/alessandria-corso-roma,[],No flyers
67e2d43ac1670104499c18e4,https://www.pampanorama.it/punti-vendita/panorama-alessandria,"['https://resources.volantinopiu.it/flyer/2/0/7/2/2/c1da3ca0f92c97cd5f6f814b072bfd06.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/4/f1299eea1678650579f4cb6b558129da.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/7/6/2e4b0b9bf4e5ac09e86a9046715a59ce.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/6/857fb5381da0a025452094bf6e9dbca9.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/9/2262fd8bf73c42ebee0561e9e1ddc119.pdf']",success
67e2d43ac1670104499c18e9,https://www.pampanorama.it/punti-vendita/asti,"['https://resources.volantinopiu.it/flyer/2/0/9/6/3/0632fed7d0fca8cbfd88e177cfd1c142.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/7/6/2e4b0b9bf4e5ac09e86a9046715a59ce.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/9/2262fd8bf73c42ebee0561e9e1ddc119.pdf']",success
67e2d43ac1670104499c18ee,https://www.pampanorama.it/punti-vendita/pam-gignese,['https://d3qvpdlg8gbf2k.cloudfront.net/post/banner/_67cea855e4daf5.28361110.pdf'],success
67e2d43ac1670104499c18f3,https://www.pampanorama.it/punti-vendita/pino-torinese,"['https://resources.volantinopiu.it/flyer/2/0/9/6/3/0632fed7d0fca8cbfd88e177cfd1c142.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/7/6/2e4b0b9bf4e5ac09e86a9046715a59ce.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/5/b44341167782c6565ae3309bbb204e1f.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/9/2262fd8bf73c42ebee0561e9e1ddc119.pdf']",success
67e2d43ac1670104499c18f8,https://www.pampanorama.it/punti-vendita/pam-torino-volturno,[],No flyers
67e2d43ac1670104499c18fd,https://www.pampanorama.it/punti-vendita/pam-local-torino-montebello,[],No flyers
67e2d43ac1670104499c1902,https://www.pampanorama.it/punti-vendita/pam-torino-bogino,[],No flyers
67e2d43ac1670104499c1907,https://www.pampanorama.it/punti-vendita/torino-madamacristina,[],No flyers
67e2d43ac1670104499c190c,https://www.pampanorama.it/punti-vendita/torino-bramante,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d43ac1670104499c1911,https://www.pampanorama.it/punti-vendita/torino-lagrange,[],No flyers
67e2d43bc1670104499c1916,https://www.pampanorama.it/punti-vendita/pam-local-torino-xx-settembre,[],No flyers
67e2d43bc1670104499c191b,https://www.pampanorama.it/punti-vendita/torino-nizza,[],No flyers
67e2d43bc1670104499c1920,https://www.pampanorama.it/punti-vendita/torino-nizza-162,[],No flyers
67e2d43bc1670104499c1925,https://www.pampanorama.it/punti-vendita/torino-filiberto,[],No flyers
67e2d43bc1670104499c192a,https://www.pampanorama.it/punti-vendita/pam-local-torino-botero,[],No flyers
67e2d43bc1670104499c192f,https://www.pampanorama.it/punti-vendita/torino-lingotto,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d43bc1670104499c1934,https://www.pampanorama.it/punti-vendita/pam-local-torino-san-secondo,[],No flyers
67e2d43bc1670104499c1939,https://www.pampanorama.it/punti-vendita/torino-carmine,[],No flyers
67e2d43bc1670104499c193e,https://www.pampanorama.it/punti-vendita/pam-local-torino-palestro,[],No flyers
67e2d43bc1670104499c1943,https://www.pampanorama.it/punti-vendita/local-san-domenico,[],No flyers
67e2d43bc1670104499c1948,https://www.pampanorama.it/punti-vendita/torino-corso-francia,[],No flyers
67e2d43bc1670104499c194d,https://www.pampanorama.it/punti-vendita/torino-acaja,[],No flyers
67e2d43bc1670104499c1952,https://www.pampanorama.it/punti-vendita/pam-local-torino-cibrario,[],No flyers
67e2d43bc1670104499c1957,https://www.pampanorama.it/punti-vendita/torino-racconigi,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d43bc1670104499c195c,https://www.pampanorama.it/punti-vendita/torino-traiano,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d43bc1670104499c1961,https://www.pampanorama.it/punti-vendita/torino-cascia,[],No flyers
67e2d43cc1670104499c1966,https://www.pampanorama.it/punti-vendita/torino-san-paolo,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d43cc1670104499c196b,https://www.pampanorama.it/punti-vendita/torino-cosenza,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d43cc1670104499c1970,https://www.pampanorama.it/punti-vendita/torino-svizzera,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d43cc1670104499c1975,https://www.pampanorama.it/punti-vendita/torino-orbassano,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d43cc1670104499c197a,https://www.pampanorama.it/punti-vendita/pam-torino-frejus-92,[],No flyers
67e2d43cc1670104499c197f,https://www.pampanorama.it/punti-vendita/pam-torino-delleani,[],No flyers
67e2d43cc1670104499c1984,https://www.pampanorama.it/punti-vendita/torino-salbertrand,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d43cc1670104499c1989,https://www.pampanorama.it/punti-vendita/torino-peschiera,[],No flyers
67e2d43cc1670104499c198e,https://www.pampanorama.it/punti-vendita/collegno,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d43cc1670104499c1993,https://www.pampanorama.it/punti-vendita/torino,"['https://resources.volantinopiu.it/flyer/2/0/9/6/3/0632fed7d0fca8cbfd88e177cfd1c142.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/7/6/2e4b0b9bf4e5ac09e86a9046715a59ce.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/5/b44341167782c6565ae3309bbb204e1f.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/9/2262fd8bf73c42ebee0561e9e1ddc119.pdf']",success
67e2d43cc1670104499c1998,https://www.pampanorama.it/punti-vendita/leini,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d43cc1670104499c199d,https://www.pampanorama.it/punti-vendita/pam-venaria-reale,[],No flyers
67e2d43cc1670104499c19a2,https://www.pampanorama.it/punti-vendita/torino-potenza,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d43cc1670104499c19a7,https://www.pampanorama.it/punti-vendita/torino-porpora,"['https://resources.volantinopiu.it/flyer/2/0/9/0/6/9ef815e01d22772b45f14d18b3df4ab4.pdf', 'https://resources.volantinopiu.it/flyer/2/0/9/6/6/4308e97aba63e8a50a43585721d1673a.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/6/8/6de916e7fa77d8bc7bae1e3faf6b9bb0.pdf', 'https://resources.volantinopiu.it/flyer/2/1/0/7/0/55b45461e5868d406a4f1768610c039e.pdf']",success
67e2d43cc1670104499c19ac,https://www.pampanorama.it/punti-vendita/pam-piobesi-torinese,['https://d3qvpdlg8gbf2k.cloudfront.net/post/banner/_67cea855e4daf5.28361110.pdf'],success
